,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,Sentiment
1967,US,41659604,R1CMI4EMU9HACT,B00LOVVE9A,386722389,"SPT UF-304SS Energy Star Upright Freezer, 3.0 Cubic Feet, Stainless Steel",Major Appliances,5,8,9,N,Y,Perfect for needed extra freezer space,"There never seemed to be quite enough freezer space in my refrigerator. I sometimes threw away food for lack of space.<br />I did not want to buy a large freezer nor did I want to buy an extra full size refrigerator.<br />The size of this is perfect.  I like that it is upright and opens like a refrigerator rather than horizontal,<br />opening from the top.<br />There are 3 defined areas with baskets, which makes finding things a bit easier.  I do not know if it could be used without the baskets as the coils are right there; seems like not enough protection for the coils if items were placed directly on shelves.<br />There are no shelves on the inside of the door. That is fine with me, as it is not a large freezer and that feature would take away from shelf space in the main part of freezer.<br />I know that noise is a concern.  I don't notice it but the freezer is downstairs from my kitchen in the laundry room. I have never noticed more than a &#34;hum&#34; when next to it and it is running.<br />Delivery was very fast.<br />Two concerns prompted me to call customer support when it was delivered.<br />One concern, it is doubled packed with alert labels on the outer box to keep it upright. However, when I opened the outer carton I realized that the inner carton was upside down. Not good.<br />The other concern was I have heard that an appliance like this should not be plugged in right away. Unpack it, set it up but let it sit and settle for 24 hours.  Nowhere in the packaging was this mentioned.<br />I spoke to someone at customer support who was concerned that the freezer arrived upside down but assured me that if I had a problem they would take care of it.  He also said he would inform the shipping department. As it turned out I have not had a problem.<br />He also confirmed that I should not use it right away. He suggested 8 or so hours before plugging it in and starting it.  Maybe this is really common knowledge and I was just unaware. If it is important, seems it should be stated in packing material for those who like me are uninformed?<br /><br />I do wish it was self defrost but after a thorough search I had not seen a small freezer that was, maybe technology is just not there. So far, no need to defrost it after a month of use.<br /><br />Overall, this is a perfect solution to the not enough freezer space in the refrigerator problem.<br />I wouldn't hesitate to purchase this.",8/15/15,POSITIVE
1968,US,11560483,RF4Y2P7KFSZ3D,B00VLX20YY,314371473,Kalamera 28 Bottle Stainless Steel Freestanding Wine Refrigerator,Major Appliances,5,0,0,N,Y,very nice product,"Attractive and functional, glad I bought it.",8/15/15,POSITIVE
1969,US,16340463,R1T6QSEW4CZRKA,B007FHJBAQ,668806244,"Welbon WRC-1078S 33 Cups Commercial Rice Cooker with Heavy Duty Non-Stick Inner Pot, Silver",Major Appliances,1,0,0,N,N,Bad product and cheap parts. Not good.,"Junk rice cooker. Failed within the first month of use. Sent back to manufacturer to fix, and they still wanted to charge for miscellaneous stuff. Once fixed, it failed again. Will never buy any Welbon / Smart Chef items ever again. Poor communication from company.<br /><br />I am pretty sure this rice cooker is just made with the most cheapest Chinese parts around. Its not even a you get what you pay for situation. Avoid.",8/15/15,NEGATIVE
1970,US,38868005,R3E1G5HDG8CQWU,B00NJ7HJMI,183235240,SPT WC-3302US 33-Bottle Under-Counter Wine Cooler Commercial Grade,Major Appliances,2,5,6,N,Y,Two Stars,It is very noisy,8/15/15,NEGATIVE
1971,US,37381015,R1S0DLHJD1UJDQ,B00LVXNQCY,781793656,"FSP, Whirlpool, Agitator Dogs, Beige Agits 80040 Washer NEW OEM 20 PACK",Major Appliances,5,0,0,N,Y,Five Stars,Fast shipping excellent quality.,8/15/15,POSITIVE
1972,US,1010665,R2XB1LDGSGC121,B00HZRJVCO,195557176,"Electric Small Mini Portable Compact Washer Washing Machine 110V, 9LB Capacity",Major Appliances,5,0,0,N,Y,Very useful and powerful!,I like it!,8/15/15,POSITIVE
1973,US,14484921,R2FWG5XPSPSK5P,B000PKYXLC,6469875,Maytag MFI2568AES MFI2568AES Stainless French Door Refrigerator,Major Appliances,5,0,0,N,N,I love it. It's he best refrigerator I have ever ...,"I've had this refrigerator for more than 10years.  I love it.  It's he best refrigerator I have ever owned.  All of the bells n whistles work fine (ie, door chill, ice and water in door, adjustable and pull out shelves, deli drawer, etc) and I have never had to call anyone for repairs.  Nothing has ever broken.<br /><br />I only have 2 complaints.  One is the bottom shield (black plastic facade piece that hides front/feet).  It doensn't clip in very well and ends up just sitting on the floor in front.  It only bothers me when I mop and occasionally someone will kick it out of position.  My second complaint is that the wide &#34;deli drawer&#34; door (that flips up when you pull out the drawer) is very fragile.  I take it out to clean it and have to be very gentle.  I have not broken it only because I am extremely careful.  It is not very well designed for constant use and cleaning.  It should be far more durable.",8/15/15,POSITIVE
1974,US,30381144,RNFUEDRSF62QF,B00UI16PA0,129904342,LG LFXS29626W 36&quot; 29 Cu. Ft. Capacity French Door Refrigerator with Slim SpacePlus Ice System Premium LED Interior Light SpillProtector Glass Shelves Tall Ice/Water Dispenser in Smooth,Major Appliances,5,9,9,N,Y,AMAZING LG REFRIGERATOR,"I had a very positive experience with this purchase.  It was delivered within 7 business days after the order was placed and arrived in perfect condition.  The LG refrigerators have the best ratings and I can see why.  I love the LED lighting and the well thought out design. One ice maker dispenses through the door for daily use with the option of ice plus which you can direct to an extra ice basket in the freezer for parties, etc.  The water dispenser area is taller than our old Samsung which leaked and caused the door to rust to which they took no responsibility.  The three vegetable/fruit drawers are nice for organizing and fit easily into the sink for cleaning.  The compressor is extremely quiet.  There are small condiment shelves on left door with larger bins on the right.  We did have to remove the doors and freezer drawer to get it into our house due to its size.  The instructions for this were not altogether clear, but there is a YouTube video by LG which clarified these concerns.  Please note the product description is for the entire shipping carton.  You can go to LG.com and get better specifications if space is an issue.  This is an excellent price as this refrigerator retails for about $2,800.  I would buy from this seller again.",8/15/15,POSITIVE
1975,US,9532517,R1062NO9X2Q1U6,B005WV60CE,861077672,"Exact Replacement Parts ERW10189703 Evaporator Motor, White",Major Appliances,5,0,0,N,Y,Gotta love Amazon. I bout some new work boots with ...,Exact fit. Fast shipping. Shipped from east coast on Friday and I received in AZ on Monday. This $20 part saved me $150 from the repair man. Gotta love Amazon. I bout some new work boots with the money I saved.,8/15/15,POSITIVE
1976,US,8291315,R1688CHD22HI4R,B002MPLYEW,183067183,"Danby 120 Can Beverage Center, Stainless Steel DBC120BLS",Major Appliances,5,1,1,N,Y,Great product,Got this for my Mancave as a regular frig wouldn't fit. It was perfect..  Keeps my drinks cold and steady. All I wanted. Also gave me a warranty on it. Perfect,8/15/15,POSITIVE
1977,US,48601761,R31TN4ME1XID1P,B00M9IBZX2,450767988,"W10314173 - DRYER REPAIR KIT (4 ROLLERS, BELT, IDLER WHEEL, CLIPS, WASHERS) FOR ALL MAJOR BRAND DRYERS",Major Appliances,5,0,0,N,Y,Everything you need.,Fixed the sqeeling noise (idle pulley) and while I had the machine apart replaced rollers and belt. Fit perfect Whirlpool front load. also great price.,8/15/15,POSITIVE
1978,US,2802853,RPHHUPH3N5LZC,B010OY5TQQ,682791321,"Eureka 30"" Wall Mounted Glass Stainless Steel Range Hood Vent Hood",Major Appliances,5,2,4,N,Y,Five Stars,"This was real nice,good price.",8/15/15,POSITIVE
1979,US,16392605,R2RJ4AU4W2MA1T,B00G23MKL6,721991088,Whynter Energy Star Upright Freezer,Major Appliances,2,19,22,N,Y,Shipping could be better,Arrived in pretty good time --- with a  few nice Dents and Dings ....,8/15/15,POSITIVE
1980,US,48151507,R2H9W3U7DP5GUX,B00TCYBG2G,722508735,TES 6/2-8/1 50 Amp SRDT Range Cord Kit,Major Appliances,5,2,2,N,Y,I didn't think I would find a plug that would ...,"I didn't think I would find a plug that would go with my doublewall oven,but this fit perfectly I was able to take the original off and use this with the outlet I already had.üòÄ",8/15/15,POSITIVE
1981,US,27138503,R15QLXHKAJ15AM,B001HOE2CA,864496280,Whirlpool Part Number 8562001: Silverware Basket Asembly,Major Appliances,4,0,0,N,Y,Four Stars,Was exactly the item I wanted.,8/15/15,POSITIVE
1982,US,31716666,R24JCNW54K6S22,B00AW04ZMM,962476921,Panda Small Compact Portable Washing Machine 7.9-15lbs with Spin Cycle ‚Ä¶,Major Appliances,2,3,3,N,Y,Buyers be careful!,"Works good in the beginning but very cheaply made. Comes with a warranty supposedly but they make you pay to ship it back and forth or pay $50 so the warranty is crap. The hose is the thinnest plastic went though like 4, After a while the seals leak(caulked it), my timer stopped working and the lint catcher had to be replaced to get it to stay in there before I ever used it. Another piece inside just fell off! Think I'll buy another brand next time. Not paying 25% of the cost on supposed warranty fees. Buyers be careful! Update: just threw it out a little over a year later because it stopped working and smelled like it was burning.Save your money!",8/15/15,NEGATIVE
1983,US,11582636,R1J45PLVU1KPA8,B00DZJW4G6,562089735,JellyBeadZ Brand Wedding Table Centerpiece Water Beads - 10 Bags Purple,Major Appliances,5,0,0,N,Y,Five Stars,Great,8/15/15,POSITIVE
1984,US,41462663,R26BW1YZKUWZ8U,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,1,1,N,Y,Five Stars,perfect,8/15/15,POSITIVE
1985,US,14609335,R59XHO5GYWL7P,B00OYBRCUW,800010470,Vinyl Quilted Washing Machine Dryer Cover Zippered Zipper Top Dust Colors New !,Major Appliances,5,0,0,N,Y,Five Stars,fit was perfect,8/15/15,POSITIVE
1986,US,41951208,R2U7PT7NS9AMNV,B005DUT1NE,451137375,Maytag MVWB950YW Bravos 4.6 Cu. Ft. White Top Load Washer - Energy Star,Major Appliances,1,0,0,N,N,the washer in spin mode started to sound like a freight train was about to run through my ...,"I wish Amazon had negative ratings....<br /><br />Let me make it simple for you, DO NOT PURCHASE A MAYTAG product.  Maytag believes it's products should work for 1 year and then become obsolete, at least this is what the Maytag customer service line told me.<br /><br />I purchased a MVWB950YW (Bravos XL) top loader on September 4th, 2012 for $948.00 plus $99.00 for an extended warranty.  The washer worked marginally well when it was brand new.  June 2014, the washer in spin mode started to sound like a freight train was about to run through my house.  When I called for service the service company immediately signaled it was a bad bearing and offered me $500 to put towards a new or refurbished Maytag!!! They claimed if they were to repair the machine it would VOID the extended service contract????<br /><br />I wanted the washer fixed, I did not want to spend more money to buy a new machine.  I continued to use the machine as is, with the incredibly  loud noise.  June 2015, the same machine starts to leak water and is even louder.  Again the company in charge of the service contract offers money for me to put towards a new or refurbished machine.<br /><br />Net is, Maytag engineers it's products based on it's warranty - 1 year.  Anything after that they view as an opportunity to steal more money from you an I &#34;the consumer&#34;.  Do yourself a favor and NEVER purchase a Maytag product.  I would like to think American products are superior to it's foreign counterparts, however Maytag is not in this league.  In my opinion, Maytag has lost the privilege to call itself American and should no longer be allowed to do business in this country.",8/15/15,NEGATIVE
1987,US,28347845,R2TRH79AEANSPS,B00GIR6PBM,130714648,Gap Cap for Stovetops,Major Appliances,3,0,0,N,Y,Fills A Need,"This item is ok and, basically, does what it says.  It is, extremely, over priced and the magnet attached to it comes off on its own and always has to be replaced.  If your stove doesn't match up perfectly to the counter, you will have slight issues.",8/15/15,POSITIVE
1988,US,2159425,R3ET6SUL70SLNL,B00F0QBUL2,163496893,"18"" Portable Dishwasher- Stainless steel. SPT Dishwasher",Major Appliances,4,2,3,N,N,4 Stars!!,"Great machine, it looks nice and works efficiently and quietly.",8/15/15,POSITIVE
1989,US,3357184,R3MKQL9BTGRK64,B00314WY0G,320787426,"4"" WHT DRYER VENT WIDE MOUTH",Major Appliances,4,0,1,N,Y,Dryer vent,"It appears to be a good product, but it could be improved by including hardware to go with it.",8/15/15,MIXED
1990,US,12859893,R2BACSPMJSQPMZ,B0057FQME6,720052562,Ecoaqua Replacement Water Filter for Samsung DA29-00003G,Major Appliances,5,0,0,N,Y,Quality filter for my Samsung refrigerator.,I have used several of this brand filter in my Samsung refrigerator. I haven't had any problems with them.,8/15/15,POSITIVE
1991,US,31444531,R2LOSNBVMYDOLZ,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,0,0,N,Y,Five Stars,Really good filter for the price.,8/15/15,POSITIVE
1992,US,27809182,RMB2S53NWTMIZ,B00MMRFNNS,15863983,"Midea WHS-65LSS1 Compact Single Reversible Door Refrigerator and Freezer, 1.6 Cubic Feet, Stainless Steel",Major Appliances,5,0,0,N,Y,Five Stars,Nice fridge.,8/15/15,POSITIVE
1993,US,30022690,R1YEI3KOVG6ATX,B005QN4JLM,229388313,"Wine Enthusiast 272 03 07 Silent 6 Bottle Touchscreen Wine Cooler, Black",Major Appliances,1,4,4,N,Y,Very noisy,This cooler is pretty noisy and the humming sound it makes can be heard from other room let a lone the room it is in.  I claimed that it is noisy but company did not accept it and charged me return and restocking fees so make sure you want this item before buying it.,8/15/15,NEGATIVE
1994,US,27457852,R3W0IYO156HHFM,B00NG0FP7E,565072108,LG Over-The-Range Microwave Oven with 300 CFM Venting System,Major Appliances,5,4,5,N,Y,Looks great in the kitchen,"Looks great in the kitchen! Very high-end looking and a ton of high end features at a great price! It does jut out a bit from the cabinets, but it's not bad. The one thing I don't like about this microwave is the display...it needs to be a lot brighter. I wish there was a way to be able to adjust the brightness. Other than that, it's great!",8/15/15,POSITIVE
